_source,_player,_trial,peak_pelvis_v,peak_trunk_v,peak_humerus_v,peak_arm_v,peak_forearm_v,peak_hand_v,pelvis_to_trunk_lag_ms,trunk_to_humerus_lag_ms,max_x_factor,hip_shoulder_sep_at_fp,max_cog_velo_m_s,cog_decel_m_s,fp1_z_peak,fp2_z_peak,lead_z_peak,rear_z_peak,drive_propulsive_peak_pct_bw,drive_propulsive_impulse_pct_bw_s,lead_braking_peak_pct_bw,lead_braking_impulse_pct_bw_s,lead_block_duration_ms,horizontal_to_vertical_ratio,newtforce_turning_point_z_pct_bw,newtforce_lead_negative_y_pct_bw,newtforce_lead_negative_y_ms_after_br,newtforce_time_of_transfer_ms,layback_deg,torso_fwd_tilt_at_fp,torso_side_bend_at_mer,lead_knee_at_fp,lead_knee_at_br,stride_length,stride_pct,sampling_rate_hz_internal,fp_mapping,fc_frame,br_frame,n_frames
Raw,kimgangyeon,Fastball RH Markerless 7,656.4801,854.7326,4669.81934,4669.81934,,3066.35059,23.3,123.3,32.15491,31.90461,,,0.0,930.74969,0.0,930.74969,1.0,1.04,,,136.7,0.009,103.2,,,,192.35591,-3.71894,25.40674,56.25933,35.30764,1.49964,82.80641,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",931,972,4596
Raw,kimgangyeon,Fastball RH Markerless 9,678.08508,858.77362,4597.64355,4597.64355,,3039.5,83.3,66.7,29.90903,28.24887,,,0.0,965.66418,0.0,965.66418,1.2,1.63,,,130.0,0.011,107.0,,,,193.26775,-2.54956,27.2158,55.10939,36.53059,1.49675,82.64684,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",940,979,4476
Raw,kimhyeonseo,Fastball RH Markerless 1,673.66937,982.23334,4956.0708,4956.0708,,3087.81738,3.3,53.3,23.2431,22.91547,,,0.0,883.51935,0.0,883.51935,1.7,2.0,,,160.0,0.016,98.9,,,,167.53264,-1.70473,28.05596,54.16599,48.62679,1.25798,70.65148,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1069,1117,5028
Raw,kimhyeonseo,Fastball RH Markerless 10,681.85669,985.46643,4985.07129,4985.07129,,2891.07886,0.0,46.7,23.10638,22.8814,,,0.0,960.07654,0.0,960.07654,1.8,1.65,,,143.3,0.016,107.5,,,,169.95897,-0.75951,28.30997,53.46281,42.10764,1.31301,73.74227,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1164,1207,5568
Raw,kimhyeonseo,Fastball RH Markerless 3,691.14191,978.07898,5404.60986,5404.60986,,3730.01245,0.0,53.3,22.24306,20.07857,,,0.0,945.02887,0.0,945.02887,2.2,3.38,,,170.0,0.02,105.6,,,,171.98141,-1.54639,27.32719,50.90151,47.8262,1.27119,71.39359,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1053,1104,5104
Raw,kimhyeonseo,Fastball RH Markerless 4,652.927,985.56036,4889.76611,4889.76611,,3781.61279,0.0,56.7,23.21831,21.91964,,,0.0,931.0929,0.0,931.0929,1.0,1.29,,,153.3,0.009,102.2,,,,170.33449,-1.76446,28.84106,53.21627,48.267,1.3206,74.16872,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",952,998,5064
Raw,kimhyeonseo,Fastball RH Markerless 5,677.85187,994.97803,5111.8584,5111.8584,,3375.30054,0.0,0.0,24.99691,,,,1582.63708,1161.30103,1582.63708,1161.30103,,,,,,,,,,,169.68343,,9.51103,,10.14846,,,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",,1,4936
Raw,kimhyeonseo,Fastball RH Markerless 6,644.91461,1001.0658,5009.86279,5009.86279,,2728.05029,10.0,56.7,21.83088,21.31749,,,0.0,958.59369,0.0,958.59369,2.1,3.24,,,150.0,0.019,106.7,,,,169.58987,-1.37869,28.63783,52.91158,51.47521,1.31709,73.97122,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1059,1104,5224
Raw,kimhyeonseo,Fastball RH Markerless 7,687.30347,1009.80823,5102.27637,5102.27637,,4790.5376,0.0,53.3,23.20773,20.01178,,,0.0,941.16119,0.0,941.16119,1.2,1.72,,,170.0,0.012,101.9,,,,171.03012,-0.93624,29.57604,53.11226,49.8685,1.29116,72.51521,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",957,1008,4764
Raw,kimhyeonseo,Fastball RH Markerless 8,671.47729,1025.44885,4786.66309,4786.66309,,2773.69434,-3.3,53.3,24.51487,21.27825,,,0.0,913.49658,0.0,913.49658,1.3,2.67,,,170.0,0.012,102.0,,,,168.65344,-0.28454,28.53616,53.75511,50.1446,1.26819,71.22513,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",966,1017,4768
Raw,kimlaehyeon,Fastball RH Markerless 1,507.86911,833.11334,4842.125,4842.125,,3209.41333,116.7,70.0,40.20644,39.41764,,,0.0,990.23572,0.0,990.23572,0.5,1.03,,,146.7,0.005,110.3,,,,170.5089,-3.28451,22.27143,51.36543,44.43042,1.51169,80.42617,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",913,957,4780
Raw,kimlaehyeon,Fastball RH Markerless 10,540.97546,919.3913,4678.81104,4678.81104,,2953.64648,123.3,60.0,38.79395,38.68981,,,0.0,1005.26819,0.0,1005.26819,1.3,1.31,,,146.7,0.012,111.5,,,,172.61533,-3.03757,22.90036,52.9502,47.67819,1.50824,80.24243,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",868,912,4176
Raw,kimlaehyeon,Fastball RH Markerless 2,530.61829,862.50641,4656.90674,4656.90674,,3158.50293,90.0,63.3,38.10331,37.68353,,,0.0,988.94568,0.0,988.94568,1.0,1.97,,,156.7,0.009,109.7,,,,172.57764,-3.9046,19.89227,53.98059,50.86171,1.49998,79.80338,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",880,927,4528
Raw,kimlaehyeon,Fastball RH Markerless 4,525.67969,836.14709,4905.71533,4905.71533,,3154.19995,100.0,60.0,37.20486,36.48853,,,0.0,983.23999,0.0,983.23999,0.7,1.25,,,163.3,0.007,109.7,,,,171.76147,-2.88648,22.979,55.99317,53.64123,1.4761,78.53271,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",915,964,4552
Raw,kimlaehyeon,Fastball RH Markerless 5,518.97461,886.4397,4564.11768,4564.11768,,3122.7439,116.7,70.0,39.17921,38.11066,,,0.0,1006.54272,0.0,1006.54272,0.9,1.79,,,143.3,0.008,111.1,,,,172.70535,-3.55998,20.72136,50.47833,43.13085,1.53825,81.83945,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",841,884,4492
Raw,kimlaehyeon,Fastball RH Markerless 6,509.17227,831.84558,4653.91455,4653.91455,,3153.66992,123.3,70.0,38.23797,38.23797,,,0.0,991.6936,0.0,991.6936,1.2,2.9,,,153.3,0.011,107.8,,,,170.72513,-4.51712,19.0928,54.51921,54.03799,1.49977,79.79204,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",894,940,4524
Raw,kimlaehyeon,Fastball RH Markerless 7,509.71451,896.77826,4768.32764,4768.32764,,3065.20483,126.7,63.3,37.86947,37.4929,,,0.0,1018.71545,0.0,1018.71545,1.2,0.85,,,146.7,0.011,113.4,,,,171.634,-3.42611,22.90672,52.9216,48.35379,1.51975,80.85482,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",797,841,3976
Raw,kimlaehyeon,Fastball RH Markerless 8,558.54663,840.2146,4722.87305,4722.87305,,3185.50146,106.7,70.0,38.27696,37.14081,,,0.0,1029.93213,0.0,1029.93213,3.5,1.44,,,160.0,0.031,111.2,,,,172.42548,-4.11284,20.26482,54.91718,51.0311,1.46074,77.71559,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",820,868,5020
Raw,kimlaehyeon,Fastball RH Markerless 9,498.18729,870.36584,4857.35693,4857.35693,,3158.33862,126.7,63.3,37.97993,37.30585,,,0.0,987.92438,0.0,987.92438,0.9,2.17,,,146.7,0.008,110.1,,,,172.88588,-3.50623,23.75714,54.17202,47.21569,1.51194,80.43938,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",888,932,4772
Raw,kimonse,Fastball RH Markerless 1,546.15564,893.82098,4732.99854,4732.99854,,3006.84766,56.7,70.0,20.96846,20.01772,,,0.0,372.39877,0.0,372.39877,5.2,12.45,,,143.3,0.091,41.6,,,,165.59178,-9.13606,31.87768,45.72484,27.84763,1.52396,83.33125,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",801,844,4880
Raw,kimonse,Fastball RH Markerless 10,531.1554,871.18066,4695.89941,4695.89941,,3186.16699,113.3,70.0,17.23018,13.44599,,,0.0,522.16229,0.0,522.16229,5.3,12.36,,,123.3,0.089,58.4,,,,166.2644,-7.94018,30.76257,40.83062,24.39367,1.59774,87.36561,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",717,754,4476
Raw,kimonse,Fastball RH Markerless 2,599.07123,833.90857,4548.16113,4548.16113,,2898.37085,66.7,70.0,16.86327,16.8324,,,0.0,566.25861,0.0,566.25861,5.3,14.46,,,150.0,0.081,63.3,,,,168.58157,-8.45692,32.92703,48.16544,19.37404,1.56951,85.82195,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",871,916,5408
Raw,kimonse,Fastball RH Markerless 3,556.36871,842.21295,4743.45947,4743.45947,,3154.68506,56.7,70.0,18.65302,18.07781,,,0.0,594.28687,0.0,594.28687,4.8,12.09,,,140.0,0.072,66.3,,,,165.94916,-9.44543,34.75013,43.16696,15.69119,1.56785,85.73112,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",796,838,4960
Raw,kimonse,Fastball RH Markerless 4,563.40967,870.47284,4732.43457,4732.43457,,3470.59521,16.7,70.0,15.89604,12.49444,,,0.0,478.06827,0.0,478.06827,5.0,11.34,,,126.7,0.071,53.4,,,,165.96077,-8.91839,29.71363,38.38205,19.18404,1.61735,88.43803,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",734,772,4828
Raw,kimonse,Fastball RH Markerless 5,549.13843,899.77081,4657.58838,4657.58838,,2945.09473,10.0,66.7,17.5697,12.97997,,,0.0,807.25775,0.0,807.25775,5.3,7.37,,,126.7,0.07,75.6,,,,166.96391,-6.71719,32.78104,41.92798,22.00105,1.59312,87.11285,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",605,643,4224
Raw,kimonse,Fastball RH Markerless 6,533.1637,895.45081,4798.52344,4798.52344,,3161.9292,100.0,66.7,18.55315,14.38004,,,0.0,394.23932,0.0,394.23932,4.9,8.61,,,126.7,0.076,39.7,,,,169.18719,-6.18371,31.5887,37.44867,17.576,1.65015,90.23128,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",657,695,5016
Raw,kimonse,Fastball RH Markerless 7,528.80859,876.6911,4700.24561,4700.24561,,12067.74902,3.3,66.7,22.00335,14.09656,,,0.0,558.98206,0.0,558.98206,5.3,14.07,,,926.7,0.081,61.6,,,,166.05244,15.2323,-7.49463,36.05352,7.73708,0.11981,6.55151,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",843,1121,4960
Raw,kimonse,Fastball RH Markerless 8,537.56738,861.83868,4618.68457,4618.68457,,3154.1062,13.3,63.3,14.79463,12.61376,,,0.0,392.18317,0.0,392.18317,5.1,10.98,,,110.0,0.082,43.5,,,,164.39558,-5.4407,31.22821,31.44386,17.61049,1.66752,91.18108,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",714,747,4824
Raw,kimonse,Fastball RH Markerless 9,533.90833,872.77631,4559.42871,4559.42871,,3544.89429,13.3,66.7,17.1238,12.72305,,,0.0,452.23721,0.0,452.23721,5.3,11.75,,,126.7,0.082,50.6,,,,164.80637,-5.99081,34.12247,41.19033,17.9783,1.60934,87.99961,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",731,769,4544
Raw,kimtaehyeon,Fastball RH Markerless 1,517.15814,840.4209,4848.91602,4848.91602,,2537.49902,16.7,150.0,32.88862,15.85574,,,0.0,972.72919,0.0,972.72919,2.0,5.12,,,236.7,0.019,107.6,,,,182.97037,-5.48572,39.18626,42.57252,39.97271,1.31279,70.99548,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1005,1076,5920
Raw,kimtaehyeon,Fastball RH Markerless 10,612.27356,901.23926,4934.12695,4934.12695,,2602.93506,3.3,140.0,32.00015,20.80944,,,0.0,690.57007,0.0,690.57007,3.7,10.25,,,213.3,0.044,75.6,,,,185.9857,-5.7315,43.29619,43.45256,32.0614,1.4122,76.37135,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",881,945,5440
Raw,kimtaehyeon,Fastball RH Markerless 2,508.55984,801.24786,4763.59814,4763.59814,,2836.97266,110.0,96.7,33.32989,17.21897,,,0.0,836.23291,0.0,836.23291,3.2,7.52,,,236.7,0.032,92.6,,,,184.82268,-6.81867,40.96581,42.68299,38.40847,1.36835,73.99998,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",924,995,5344
Raw,kimtaehyeon,Fastball RH Markerless 3,447.48718,830.63623,4664.26904,4664.26904,,2583.0874,-6.7,150.0,31.25101,20.67102,,,0.0,658.34076,0.0,658.34076,4.2,11.08,,,230.0,0.051,69.4,,,,181.12906,-6.61165,41.23671,44.31569,41.06552,1.3995,75.68471,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",942,1011,5884
Raw,kimtaehyeon,Fastball RH Markerless 4,565.61121,862.63708,4935.13379,4935.13379,,2877.65259,-3.3,140.0,31.96172,21.18892,,,0.0,709.95789,0.0,709.95789,4.5,13.05,,,216.7,0.051,79.4,,,,182.09267,-4.84646,42.05616,43.87034,32.87273,1.35931,73.51103,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",937,1002,5860
Raw,kimtaehyeon,Fastball RH Markerless 5,548.5647,868.8335,4814.79492,4814.79492,,2765.90137,0.0,146.7,33.06973,20.11139,,,0.0,669.61017,0.0,669.61017,4.4,12.74,,,223.3,0.052,74.9,,,,187.45947,-5.84655,40.84674,42.47608,36.2366,1.40639,76.05744,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",933,1000,5812
Raw,kimtaehyeon,Fastball RH Markerless 6,545.13147,884.00031,4733.93701,4733.93701,,2530.48657,3.3,146.7,32.21864,27.3546,,,0.0,838.6814,0.0,838.6814,3.8,10.48,,,203.3,0.038,93.5,,,,185.03716,-4.21669,39.94126,45.40717,32.60106,1.39417,75.39634,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1106,1167,5956
Raw,kimtaehyeon,Fastball RH Markerless 7,535.3728,908.83386,4766.68457,4766.68457,,2600.14038,10.0,153.3,33.46205,24.17314,,,0.0,693.75311,0.0,693.75311,4.6,12.41,,,216.7,0.052,76.6,,,,185.74292,-5.39296,43.2351,42.82061,38.45959,1.43658,77.68973,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",972,1037,5884
Raw,kimtaehyeon,Fastball RH Markerless 8,564.89044,868.31989,4949.18555,4949.18555,,2805.21729,23.3,143.3,33.03503,29.04922,,,0.0,899.18158,0.0,899.18158,2.8,7.86,,,193.3,0.027,97.2,,,,184.08592,-3.35487,42.86966,44.69298,31.90789,1.4534,78.59946,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",984,1042,5596
Raw,kimtaehyeon,Fastball RH Markerless 9,598.17383,859.95801,4859.1792,4859.1792,,4200.41113,3.3,140.0,32.01286,24.91698,,,0.0,690.79254,0.0,690.79254,4.0,10.8,,,436.7,0.044,77.3,,,,188.45145,-6.98747,10.65238,42.6781,-0.74346,1.00556,54.38061,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",904,1035,5440
Raw,kimyoungwoong,Fastball RH Markerless 1,659.96356,942.4137,2935.729,2935.729,,2611.49585,36.7,103.3,23.30338,21.91691,,,0.0,1053.76648,0.0,1053.76648,1.1,1.3,,,140.0,0.009,115.2,,,,168.65697,-8.41987,18.8874,48.94788,56.56213,1.32847,75.91017,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",662,704,4244
Raw,kimyoungwoong,Fastball RH Markerless 10,729.61389,968.1875,3598.77759,3598.77759,,2690.66919,13.3,100.0,23.28698,21.5329,,,0.0,1051.81433,0.0,1051.81433,7.6,10.87,,,130.0,0.06,117.7,,,,174.51149,-8.01915,17.90924,51.21043,53.10017,1.39435,79.67447,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1145,1184,6412
Raw,kimyoungwoong,Fastball RH Markerless 2,765.14166,978.94824,2979.49292,2979.49292,,1991.43933,10.0,106.7,22.90859,21.59948,,,0.0,1044.37646,0.0,1044.37646,2.0,1.86,,,140.0,0.016,115.3,,,,170.6562,-7.33789,19.12553,52.26141,55.90757,1.34498,76.85355,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",634,676,5228
Raw,kimyoungwoong,Fastball RH Markerless 3,747.42493,972.75787,3227.36987,3227.36987,,2519.47241,10.0,110.0,24.24879,23.82405,,,0.0,1041.9436,0.0,1041.9436,6.1,4.03,,,133.3,0.042,115.8,,,,172.23682,-9.3734,18.07818,49.91715,55.79147,1.3644,77.96288,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",773,813,4720
Raw,kimyoungwoong,Fastball RH Markerless 4,763.04761,1038.74707,3055.33545,3055.33545,,2947.69922,0.0,30.0,38.80586,,,,1719.67615,1455.07422,1719.67615,1455.07422,,,,,,,,,,,173.25877,,17.20819,,10.44014,,,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",,1,5128
Raw,kimyoungwoong,Fastball RH Markerless 5,764.14691,1008.53711,3222.50488,3222.50488,,2980.09839,16.7,106.7,25.87922,25.31017,,,0.0,1031.3656,0.0,1031.3656,2.1,2.11,,,126.7,0.017,114.8,,,,174.52226,-7.19517,18.81322,47.84576,55.85019,1.41253,80.71305,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",740,778,4676
Raw,kimyoungwoong,Fastball RH Markerless 6,721.69452,961.88666,2917.94214,2917.94214,,2649.83521,16.7,106.7,25.30543,23.9913,,,0.0,993.51196,0.0,993.51196,3.1,3.84,,,133.3,0.026,111.0,,,,171.79834,-8.5897,18.21143,50.804,60.2388,1.36563,78.03345,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",724,764,4692
Raw,kimyoungwoong,Fastball RH Markerless 7,744.17621,1003.30359,3202.08008,3202.08008,,2371.69922,10.0,100.0,24.98847,23.55063,,,0.0,1037.50867,0.0,1037.50867,2.3,2.14,,,136.7,0.019,109.8,,,,172.63083,-7.16268,17.41259,50.89857,52.55487,1.37158,78.37334,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",679,720,4460
Raw,kimyoungwoong,Fastball RH Markerless 9,714.37146,943.82941,3159.11206,3159.11206,,4500.12549,23.3,110.0,28.55585,22.94975,,,0.0,1051.54944,0.0,1051.54944,1.6,1.57,,,133.3,0.013,108.9,,,,171.30188,-11.03243,16.24826,49.0298,60.8998,1.41029,80.58543,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",778,818,4716
Raw,kwonhaebin,Fastball RH Markerless 1,655.71893,885.66467,4223.30078,4223.30078,,2851.73389,26.7,60.0,28.31184,27.32633,,,0.0,1004.16333,0.0,1004.16333,1.8,1.83,,,156.7,0.015,112.4,,,,183.11082,-7.66207,22.02197,50.92438,27.85046,1.34931,71.01936,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",872,919,5508
Raw,kwonhaebin,Fastball RH Markerless 10,599.4704,859.41907,4123.00537,4123.00537,,3045.13647,23.3,66.7,29.50019,29.15857,,,0.0,1059.8656,0.0,1059.8656,2.6,2.83,,,133.3,0.022,118.6,,,,183.79559,-6.38693,23.56871,52.92095,27.48343,1.40359,73.87625,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",902,942,5492
Raw,kwonhaebin,Fastball RH Markerless 2,626.66302,863.27716,4201.46143,4201.46143,,3003.03662,33.3,60.0,28.4845,28.47748,,,0.0,1038.08716,0.0,1038.08716,2.7,1.62,,,136.7,0.022,109.8,,,,180.36641,-6.90088,21.32353,47.44745,23.13225,1.38205,72.74245,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",742,783,4824
Raw,kwonhaebin,Fastball RH Markerless 3,670.35773,867.48468,4113.83496,4113.83496,,2841.28247,36.7,60.0,28.97665,28.43929,,,0.0,982.90576,0.0,982.90576,1.9,1.97,,,150.0,0.015,109.6,,,,183.06506,-6.68463,22.07879,50.82539,22.32049,1.38027,72.64905,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",846,891,5388
Raw,kwonhaebin,Fastball RH Markerless 4,626.17834,868.40338,4131.90137,4131.90137,,3206.72144,20.0,66.7,28.82959,26.63316,,,0.0,1071.90918,0.0,1071.90918,1.5,1.09,,,160.0,0.012,111.6,,,,182.97227,-6.20437,23.11409,52.09518,30.98461,1.3966,73.50861,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",756,804,5148
Raw,kwonhaebin,Fastball RH Markerless 5,637.73407,885.93298,4022.04785,4022.04785,,2836.30762,13.3,63.3,30.65615,30.18929,,,0.0,1057.44897,0.0,1057.44897,2.0,2.2,,,136.7,0.017,114.3,,,,181.36757,-6.22108,23.4706,48.3866,18.7215,1.36307,71.74375,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",875,916,4964
Raw,kwonhaebin,Fastball RH Markerless 8,642.15186,872.12531,4050.13428,4050.13428,,2680.66992,16.7,70.0,24.75677,24.50251,,,0.0,1042.37561,0.0,1042.37561,0.9,1.11,,,143.3,0.007,116.6,,,,181.7683,-6.38411,23.06098,49.64327,24.27992,1.39759,73.5605,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",931,974,5536
Raw,kwontaewoong,Fastball RH Markerless 1,487.36865,766.84338,4185.92773,4185.92773,,3212.69922,116.7,76.7,30.92006,30.51944,,,0.0,973.50391,0.0,973.50391,1.0,1.04,,,173.3,0.009,107.5,,,,181.40709,-8.59599,25.51151,49.29898,38.80812,1.42993,79.51456,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",958,1010,4800
Raw,kwontaewoong,Fastball RH Markerless 10,494.84811,739.38727,4312.27588,4312.27588,,3073.52124,100.0,73.3,31.20136,26.2856,,,0.0,945.58453,0.0,945.58453,1.8,1.82,,,200.0,0.016,105.4,,,,183.5743,-16.07137,23.63239,45.42781,42.37374,1.48262,82.44466,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",999,1059,5292
Raw,kwontaewoong,Fastball RH Markerless 2,545.38184,720.63287,4462.22168,4462.22168,,3027.47876,103.3,86.7,31.19984,28.59036,,,0.0,1002.86517,0.0,1002.86517,1.0,1.02,,,186.7,0.009,110.3,,,,182.60324,-13.06562,25.81271,41.11447,35.54784,1.43586,79.84463,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",855,911,4600
Raw,kwontaewoong,Fastball RH Markerless 3,491.37848,723.27991,4346.64307,4346.64307,,3144.60474,113.3,76.7,29.09586,29.06553,,,0.0,1016.03754,0.0,1016.03754,0.6,0.44,,,166.7,0.005,112.1,,,,182.99283,-11.40085,23.21807,44.86409,27.24862,1.47959,82.27615,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",849,899,4688
Raw,kwontaewoong,Fastball RH Markerless 4,560.45807,763.20581,4436.17188,4436.17188,,3190.46289,113.3,83.3,33.91108,20.6414,,,0.0,958.15631,0.0,958.15631,0.7,0.67,,,216.7,0.006,107.0,,,,183.36394,-17.75332,24.80347,35.64983,41.6782,1.41922,78.91921,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",936,1001,4844
Raw,kwontaewoong,Fastball RH Markerless 6,492.99588,765.59033,4189.56299,4189.56299,,3148.90161,103.3,80.0,29.65071,26.50779,,,0.0,992.47888,0.0,992.47888,0.7,0.39,,,186.7,0.006,109.9,,,,182.26741,-14.23959,24.21823,44.8135,38.77876,1.44906,80.57862,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",864,920,4172
Raw,kwontaewoong,Fastball RH Markerless 7,517.06531,741.47095,4255.82324,4255.82324,,2999.14722,106.7,76.7,31.00843,30.4847,,,0.0,979.81146,0.0,979.81146,0.7,0.67,,,180.0,0.006,107.6,,,,183.36108,-11.73609,24.52494,46.16752,41.7486,1.48396,82.51936,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",876,930,4632
Raw,kwontaewoong,Fastball RH Markerless 8,518.25348,751.55835,4425.82666,4425.82666,,3188.47485,103.3,83.3,32.30553,29.65873,,,0.0,1008.22382,0.0,1008.22382,1.7,0.93,,,183.3,0.015,112.9,,,,182.71143,-13.48422,23.38455,47.55324,41.63831,1.49955,83.38615,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",781,836,4152
Raw,kwontaewoong,Fastball RH Markerless 9,511.40598,789.60217,4452.94873,4452.94873,,3031.80811,120.0,70.0,31.95466,30.54733,,,0.0,961.22192,0.0,961.22192,0.4,0.34,,,183.3,0.004,107.1,,,,181.74602,-11.64522,26.51786,45.31548,40.6894,1.47418,81.97561,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",903,958,4412
Raw,leejiho,Fastball RH Markerless 1,625.0899,888.5686,4409.41846,4409.41846,,2557.92603,13.3,56.7,22.78,20.1787,,,0.0,916.69037,0.0,916.69037,3.8,5.46,,,120.0,0.034,101.7,,,,184.25957,2.94153,27.43471,48.31819,39.69262,1.54334,84.39095,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1336,1372,7068
Raw,leejiho,Fastball RH Markerless 10,629.4967,917.67212,4245.6543,4245.6543,,2404.14355,86.7,53.3,24.39641,22.00603,,,0.0,1058.17151,0.0,1058.17151,5.4,10.24,,,126.7,0.049,97.9,,,,188.90199,3.73202,29.81125,47.70819,35.36765,1.5759,86.17131,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1428,1466,7268
Raw,leejiho,Fastball RH Markerless 2,607.77838,856.66638,4529.72266,4529.72266,,2389.68115,86.7,50.0,25.91758,25.58074,,,0.0,949.86121,0.0,949.86121,5.9,10.87,,,133.3,0.052,99.1,,,,187.88068,1.29222,29.92773,50.52279,43.64859,1.52283,83.26918,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1307,1347,6788
Raw,leejiho,Fastball RH Markerless 4,681.57996,890.58032,4274.42627,4274.42627,,2159.31934,83.3,50.0,26.57254,25.89531,,,0.0,981.11584,0.0,981.11584,5.9,10.03,,,126.7,0.053,101.4,,,,185.34511,0.33453,28.53982,49.47648,39.30965,1.53523,83.9476,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1468,1506,7416
Raw,leejiho,Fastball RH Markerless 8,663.45605,916.41913,4399.06689,4399.06689,,2680.52783,-16.7,0.0,27.33914,,,,1865.61694,1520.10681,1865.61694,1520.10681,,,,,,,,,,,188.9306,,-20.21687,,35.30934,,,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",,67,6428
